datetime,National Hourly Demand,Northen Region Hourly Demand,Western Region Hourly Demand,Eastern Region Hourly Demand,Southern Region Hourly Demand,North-Eastern Region Hourly Demand,temperature,humidity,wind_speed,precipitation,Year,Month,Day,Hour,DayOfWeek,Weekend,Lag_1,Lag_24,Lag_168,Rolling_Mean_24,Rolling_STD_24,Peak,Festival_Name,Festival,Holiday,Holiday_Name,Lag_2,Lag_3,Lag_6,Lag_12,Lag_48,Lag_72,Rolling_Max_24,Rolling_Min_24,Rolling_Mean_168
2019-01-14 23:00:00,121075.19,35529.68,38636.04,13566.03,31677.32,1666.11,15.511764705882351,68.3529411764706,9.764705882352942,0.0,2019,1,14,23,0,0,126224.5,121677.13,124606.56,135925.35041666668,14552.51052687396,0,0,0,0,None,132579.03,137826.52,141611.18,152087.39,126314.45,127494.52,155571.86,112030.55,139844.74214285714
2019-01-15 00:00:00,116626.45,33381.36,37645.96,13221.27,30875.75,1502.11,15.041176470588235,69.88235294117646,9.523529411764706,0.0,2019,1,15,0,1,0,121075.19,117233.47,120469.17,135900.05791666667,14586.896668091003,0,0,0,0,None,126224.5,132579.03,145249.75,149164.42,121191.68,121942.76,155571.86,112030.55,139821.8688095238
2019-01-15 01:00:00,113859.33,32267.17,37061.16,12886.23,30240.6,1404.18,14.647058823529411,70.88235294117646,9.505882352941176,0.0,2019,1,15,1,1,0,116626.45,114320.44,117785.18,135880.845,14616.828701619455,0,0,0,0,None,121075.19,126224.5,144664.09,145069.43,118084.0,119350.6,155571.86,112030.55,139798.5006547619
2019-01-15 02:00:00,112061.91,31628.25,36804.72,12673.79,29588.9,1366.26,14.376470588235296,71.3529411764706,9.81764705882353,0.0,2019,1,15,2,1,0,113859.33,112444.58,116494.43,135864.90041666667,14643.689419288645,0,0,0,0,None,116626.45,121075.19,137826.52,141361.66,116456.72,118140.46,155571.86,112030.55,139772.11660714285
2019-01-15 03:00:00,112275.89,31451.88,37031.07,12592.27,29847.16,1353.51,13.947058823529412,71.76470588235294,9.782352941176471,0.0,2019,1,15,3,1,0,112061.91,112030.55,116245.91,135875.12291666667,14626.403106625334,0,0,0,0,None,113859.33,116626.45,132579.03,140013.15,116107.25,118062.63,155571.86,112061.91,139748.48553571428
2019-01-15 04:00:00,115578.82,32280.01,37462.18,12906.18,31566.98,1363.48,13.658823529411764,71.6470588235294,9.43529411764706,0.0,2019,1,15,4,1,0,112275.89,115036.26,118715.49,135897.72958333333,14593.175592683994,0,0,0,0,None,112061.91,113859.33,126224.5,140082.53,118023.79,120120.58,155571.86,112061.91,139729.81488095238
2019-01-15 05:00:00,124226.33,36312.57,39166.67,13460.36,33807.1,1479.64,13.423529411764706,74.05882352941177,8.688235294117646,0.0,2019,1,15,5,1,0,115578.82,123605.63,126503.91,135923.59208333332,14570.97711269307,0,0,0,0,None,112275.89,112061.91,121075.19,141611.18,125602.5,127734.21,155571.86,112061.91,139716.25785714286
2019-01-15 06:00:00,136847.55,42271.81,42973.22,14032.17,35831.29,1739.06,13.17058823529412,73.76470588235294,8.68235294117647,0.0,2019,1,15,6,1,0,124226.33,137226.78,138695.16,135907.7908333333,14569.708017733185,0,0,0,0,None,115578.82,112275.89,116626.45,145249.75,135901.35,140155.28,155571.86,112061.91,139705.26017857142
2019-01-15 07:00:00,148687.79,44928.9,47913.45,15282.01,38641.97,1921.46,13.91764705882353,70.3529411764706,9.323529411764708,0.0,2019,1,15,7,1,0,136847.55,149350.99,150507.58,135880.1575,14543.70842314961,0,0,0,0,None,124226.33,115578.82,113859.33,144664.09,145958.8,151816.41,155571.86,112061.91,139694.4280952381
2019-01-15 08:00:00,153260.41,44914.38,50520.42,15425.73,40495.6,1904.27,16.36470588235294,61.11764705882353,9.588235294117649,0.0,2019,1,15,8,1,0,148687.79,153727.41,154790.76,135860.69916666666,14519.083583141864,0,0,0,0,None,136847.55,124226.33,112061.91,137826.52,150351.29,155724.43,155571.86,112061.91,139685.31886904762
2019-01-15 09:00:00,155566.24,45044.27,52566.94,15391.37,40822.02,1741.63,18.84117647058824,52.76470588235294,10.470588235294118,0.0,2019,1,15,9,1,0,153260.41,155571.86,157965.41,135860.465,14518.751897173452,0,0,0,0,None,148687.79,136847.55,112275.89,132579.03,153358.36,157693.29,155566.24,112061.91,139671.0380952381
2019-01-15 10:00:00,154310.8,44963.05,52637.21,14985.81,40114.6,1610.13,20.905882352941177,46.76470588235294,10.841176470588236,0.0,2019,1,15,10,1,0,155566.24,154651.6,157817.77,135846.26499999998,14499.72843921506,0,0,0,0,None,153260.41,148687.79,115578.82,126224.5,154087.11,155913.67,155566.24,112061.91,139650.16327380954
2019-01-15 11:00:00,151526.73,45363.46,52025.55,14213.66,38399.29,1524.76,22.51764705882353,41.88235294117647,11.13529411764706,0.0,2019,1,15,11,1,0,154310.8,152087.39,156094.93,135822.90416666665,14472.851067517342,0,0,0,0,None,155566.24,153260.41,124226.33,121075.19,154054.54,154285.92,155566.24,112061.91,139622.97160714286
2019-01-15 12:00:00,148434.86,45034.01,50482.09,13917.89,37529.02,1471.84,23.605882352941176,38.05882352941177,10.688235294117646,0.0,2019,1,15,12,1,0,151526.73,149164.42,153789.88,135792.50583333333,14444.348710348204,0,0,0,0,None,154310.8,155566.24,136847.55,116626.45,152575.33,152401.8,155566.24,112061.91,139591.09648809524
2019-01-15 13:00:00,144529.7,44408.89,48985.14,12905.58,36812.73,1417.36,24.15882352941176,36.35294117647059,11.011764705882351,0.0,2019,1,15,13,1,0,148434.86,145069.43,149892.09,135770.01708333334,14429.689990915142,0,0,0,0,None,151526.73,154310.8,148687.79,113859.33,148929.28,149228.01,155566.24,112061.91,139559.1775
2019-01-15 14:00:00,143703.53,44313.26,48365.77,12608.55,37023.12,1392.83,24.170588235294115,36.64705882352941,11.705882352941176,0.0,2019,1,15,14,1,0,144529.7,141361.66,148260.88,135867.595,14476.987084869175,0,0,0,0,None,148434.86,151526.73,153260.41,112061.91,145183.39,148456.84,155566.24,112061.91,139532.05041666667
2019-01-15 15:00:00,142680.81,43734.57,48325.18,12901.4,36285.11,1434.54,23.794117647058822,37.88235294117647,11.658823529411764,0.0,2019,1,15,15,1,0,143703.53,140013.15,146881.55,135978.7475,14520.375970662197,0,0,0,0,None,144529.7,148434.86,155566.24,112275.89,142124.87,148992.38,155566.24,112061.91,139507.04601190475
2019-01-15 16:00:00,142858.1,44010.41,48145.25,13535.23,35535.26,1631.94,22.564705882352943,43.47058823529412,10.594117647058823,0.0,2019,1,15,16,1,0,142680.81,140082.53,147228.31,136094.39625,14565.46509710816,0,0,0,0,None,143703.53,144529.7,154310.8,115578.82,141507.04,148945.68,155566.24,112061.91,139481.03285714285
2019-01-15 17:00:00,145366.87,44752.32,47694.07,15417.3,35345.18,2158.0,20.07058823529412,51.05882352941177,9.111764705882353,0.0,2019,1,15,17,1,0,142858.1,141611.18,150967.33,136250.88333333333,14647.25814958423,0,0,0,0,None,142680.81,143703.53,151526.73,124226.33,142831.12,150609.42,155566.24,112061.91,139447.6967857143
2019-01-15 18:00:00,149390.54,47888.24,46522.39,17456.0,35229.27,2294.64,18.358823529411765,55.64705882352941,9.270588235294117,0.0,2019,1,15,18,1,0,145366.87,145249.75,155845.07,136423.41625,14781.637394401889,0,0,0,0,None,142858.1,142680.81,148434.86,136847.55,145751.13,154814.55,155566.24,112061.91,139409.27696428573
2019-01-15 19:00:00,146919.09,46247.87,45634.57,17464.57,35325.52,2246.56,17.25294117647059,59.64705882352941,8.776470588235293,0.0,2019,1,15,19,1,0,149390.54,144664.09,152724.83,136517.37458333332,14843.334151617451,0,0,0,0,None,145366.87,142858.1,144529.7,148687.79,143595.69,152969.09,155566.24,112061.91,139374.71898809524
2019-01-15 20:00:00,138961.78,42806.1,43439.89,16960.13,33612.43,2143.22,16.51764705882353,62.8235294117647,8.352941176470589,0.0,2019,1,15,20,1,0,146919.09,137826.52,144108.91,136564.67708333334,14849.49514062622,0,0,0,0,None,149390.54,145366.87,143703.53,153260.41,136571.16,144631.28,155566.24,112061.91,139344.0813095238
2019-01-15 21:00:00,132432.29,40302.23,42332.27,15826.8,32048.52,1922.46,15.676470588235292,66.11764705882354,7.935294117647059,0.0,2019,1,15,21,1,0,138961.78,132579.03,136816.03,136558.56291666665,14851.237658225044,0,0,0,0,None,146919.09,149390.54,142680.81,155566.24,131538.17,138628.13,155566.24,112061.91,139317.98761904764
2019-01-15 22:00:00,126992.55,38859.37,41261.56,14372.96,30862.28,1636.38,14.958823529411765,69.23529411764706,8.229411764705883,0.0,2019,1,15,22,1,0,132432.29,126224.5,130494.41,136590.565,14828.811772036135,0,0,0,0,None,138961.78,146919.09,142858.1,154310.8,126671.88,132367.31,155566.24,112061.91,139297.14321428572
2019-01-15 23:00:00,121727.08,36596.25,40858.45,13592.99,29261.35,1418.04,14.75294117647059,70.3529411764706,7.994117647058823,0.0,2019,1,15,23,1,0,126992.55,121075.19,124586.87,136617.72708333333,14799.72497597738,0,0,0,0,None,132432.29,138961.78,145366.87,151526.73,121677.13,126314.45,155566.24,112061.91,139280.1206547619
2019-01-16 00:00:00,117243.61,34500.72,39622.62,13329.13,28513.94,1277.19,14.4,71.70588235294117,7.864705882352941,0.0,2019,1,16,0,2,0,121727.08,116626.45,120784.78,136643.44208333333,14763.972230387137,0,0,0,0,None,126992.55,132432.29,149390.54,148434.86,117233.47,121191.68,155566.24,112061.91,139259.04226190475
2019-01-16 01:00:00,115009.02,33495.21,39138.46,13175.36,27948.38,1251.61,13.876470588235296,73.52941176470588,7.405882352941177,0.0,2019,1,16,1,2,0,117243.61,113859.33,118140.49,136691.34583333335,14688.504125814152,0,0,0,0,None,121727.08,126992.55,146919.09,144529.7,114320.44,118084.0,155566.24,112061.91,139240.40255952382
2019-01-16 02:00:00,113471.92,32954.17,38864.42,12982.2,27422.04,1249.09,13.805882352941175,73.05882352941177,6.858823529411764,0.0,2019,1,16,2,2,0,115009.02,112061.91,116210.67,136750.09625,14588.186580585978,0,0,0,0,None,117243.61,121727.08,138961.78,143703.53,112444.58,116456.72,155566.24,112275.89,139224.10047619048
2019-01-16 03:00:00,113317.07,32598.29,38937.66,13042.56,27505.26,1233.3,13.588235294117649,73.17647058823529,6.576470588235294,0.0,2019,1,16,3,2,0,113471.92,112275.89,115888.55,136793.47874999998,14513.597965811898,0,0,0,0,None,115009.02,117243.61,132432.29,142680.81,112030.55,116107.25,155566.24,113317.07,139208.79404761904
2019-01-16 04:00:00,115598.91,33319.29,39225.54,12919.69,28884.66,1249.73,13.24705882352941,74.0,6.847058823529412,0.0,2019,1,16,4,2,0,113317.07,115578.82,118363.67,136794.31583333333,14512.321717897645,0,0,0,0,None,113471.92,115009.02,126992.55,142858.1,115036.26,118023.79,155566.24,113317.07,139192.33714285714
2019-01-16 05:00:00,124142.84,37105.81,41239.39,13682.83,30772.35,1342.46,12.958823529411765,76.88235294117646,7.388235294117647,0.0,2019,1,16,5,2,0,115598.91,124226.33,126258.48,136790.83708333332,14515.475040857296,0,0,0,0,None,113317.07,113471.92,121727.08,145366.87,123605.63,125602.5,155566.24,113317.07,139179.74404761905
2019-01-16 06:00:00,137240.29,42664.12,45178.44,14341.35,33462.77,1593.61,12.905882352941177,76.23529411764706,6.6000000000000005,0.0,2019,1,16,6,2,0,124142.84,136847.55,139677.05,136807.20125,14515.763133388658,0,0,0,0,None,115598.91,113317.07,117243.61,149390.54,137226.78,135901.35,155566.24,113317.07,139165.23952380952
2019-01-16 07:00:00,149507.24,44832.56,50107.07,15125.3,37661.07,1781.24,13.552941176470588,73.82352941176471,6.970588235294118,0.0,2019,1,16,7,2,0,137240.29,148687.79,152011.42,136841.345,14545.856037755935,0,0,0,0,None,124142.84,115598.91,115009.02,146919.09,149350.99,145958.8,155566.24,113317.07,139150.3336904762
2019-01-16 08:00:00,154106.56,44758.14,52062.46,15455.42,40081.54,1749.01,16.011764705882353,64.11764705882354,6.752941176470588,0.0,2019,1,16,8,2,0,149507.24,153260.41,155432.99,136876.60125,14588.346246057594,0,0,0,0,None,137240.29,124142.84,113471.92,138961.78,153727.41,150351.29,155566.24,113317.07,139142.43827380953
2019-01-16 09:00:00,156552.69,44968.19,53768.55,15221.5,40962.4,1632.05,18.74705882352941,54.1764705882353,7.323529411764706,0.0,2019,1,16,9,2,0,154106.56,155566.24,158075.56,136917.70333333334,14644.574287196683,0,0,0,0,None,149507.24,137240.29,113317.07,132432.29,155571.86,153358.36,156552.69,113317.07,139133.3735714286
2019-01-16 10:00:00,155390.74,44949.44,53814.15,14912.61,40128.18,1586.37,20.96470588235294,47.11764705882353,7.482352941176471,0.0,2019,1,16,10,2,0,156552.69,154310.8,157506.7,136962.70083333334,14701.887584601482,0,0,0,0,None,154106.56,149507.24,115598.91,126992.55,154651.6,154087.11,156552.69,113317.07,139120.7785714286
2019-01-16 11:00:00,153831.2,45216.27,52997.28,14456.91,39645.47,1515.27,22.61176470588235,42.11764705882353,7.629411764705882,0.0,2019,1,16,11,2,0,155390.74,151526.73,155506.74,137058.72041666668,14808.282804147548,0,0,0,0,None,156552.69,154106.56,124142.84,121727.08,152087.39,154054.54,156552.69,113317.07,139110.8051190476
2019-01-16 12:00:00,151822.3,45428.02,51360.27,14362.27,39216.5,1455.24,23.723529411764705,38.88235294117647,8.205882352941176,0.0,2019,1,16,12,2,0,153831.2,148434.86,153726.23,137199.86375,14937.011409794974,0,0,0,0,None,155390.74,156552.69,137240.29,117243.61,149164.42,152575.33,156552.69,113317.07,139099.47220238094
2019-01-16 13:00:00,147460.62,43829.32,50036.77,13789.19,38367.02,1438.32,24.3,37.23529411764706,8.529411764705882,0.0,2019,1,16,13,2,0,151822.3,144529.7,148886.91,137321.98541666666,15011.340375849148,0,0,0,0,None,153831.2,155390.74,149507.24,115009.02,145069.43,148929.28,156552.69,113317.07,139090.98238095237
2019-01-16 14:00:00,145823.12,43889.75,49623.53,13242.41,37624.8,1442.63,24.447058823529414,36.70588235294117,9.005882352941176,0.0,2019,1,16,14,2,0,147460.62,143703.53,147298.27,137410.30166666667,15056.68391363163,0,0,0,0,None,151822.3,153831.2,154106.56,113471.92,141361.66,145183.39,156552.69,113317.07,139082.20172619048
2019-01-16 15:00:00,144076.36,43262.87,49705.66,13112.29,36503.63,1491.9,24.11764705882353,38.1764705882353,8.764705882352942,0.0,2019,1,16,15,2,0,145823.12,142680.81,146253.41,137468.4495833333,15080.599008129431,0,0,0,0,None,147460.62,151822.3,156552.69,113317.07,140013.15,142124.87,156552.69,113317.07,139069.24309523808
2019-01-16 16:00:00,144339.89,43336.59,49816.39,13789.62,35750.61,1646.69,22.88235294117647,43.70588235294117,8.441176470588236,0.0,2019,1,16,16,2,0,144076.36,142858.1,147624.15,137530.19083333333,15106.634883288809,0,0,0,0,None,145823.12,147460.62,155390.74,115598.91,140082.53,141507.04,156552.69,113317.07,139049.69392857145
2019-01-16 17:00:00,147539.49,44041.33,49534.65,15459.59,36327.16,2176.77,20.66470588235294,52.52941176470589,8.505882352941176,0.0,2019,1,16,17,2,0,144339.89,145366.87,150669.29,137620.71666666665,15162.045654172,0,0,0,0,None,144076.36,145823.12,153831.2,124142.84,141611.18,142831.12,156552.69,113317.07,139031.06416666668
2019-01-16 18:00:00,152574.24,47369.73,48885.37,17660.04,36320.21,2338.9,19.11176470588235,57.41176470588236,8.41764705882353,0.0,2019,1,16,18,2,0,147539.49,149390.54,153948.12,137753.37083333332,15282.943378803986,0,0,0,0,None,144339.89,144076.36,151822.3,137240.29,145249.75,145751.13,156552.69,113317.07,139022.8863095238
2019-01-16 19:00:00,149752.81,45538.9,47376.57,18000.48,36578.73,2258.13,17.99411764705882,61.1764705882353,7.7,0.0,2019,1,16,19,2,0,152574.24,146919.09,151900.21,137871.4425,15367.545972208734,0,0,0,0,None,147539.49,144339.89,147460.62,149507.24,144664.09,143595.69,156552.69,113317.07,139010.10416666666
2019-01-16 20:00:00,141907.55,42451.77,44990.38,17360.11,34899.29,2206.0,17.205882352941178,63.47058823529412,7.305882352941176,0.0,2019,1,16,20,2,0,149752.81,138961.78,143197.36,137994.18291666664,15388.382906020894,0,0,0,0,None,152574.24,147539.49,145823.12,154106.56,137826.52,136571.16,156552.69,113317.07,139002.4267261905
2019-01-16 21:00:00,135494.68,40671.97,43441.71,16211.04,33278.4,1891.57,16.31764705882353,66.6470588235294,7.264705882352941,0.0,2019,1,16,21,2,0,141907.55,132432.29,136283.57,138121.7825,15352.914546925078,0,0,0,0,None,149752.81,152574.24,144076.36,156552.69,132579.03,131538.17,156552.69,113317.07,138997.73095238095
2019-01-16 22:00:00,130069.32,39425.54,42698.4,14708.79,31524.83,1711.75,15.623529411764707,70.0,7.7,0.0,2019,1,16,22,2,0,135494.68,126992.55,129740.39,138249.98124999998,15268.557568565877,0,0,0,0,None,141907.55,149752.81,144339.89,155390.74,126224.5,126671.88,156552.69,113317.07,138999.68886904762
2019-01-16 23:00:00,124339.49,36831.42,42012.19,14033.5,29961.6,1500.78,14.958823529411765,72.70588235294117,7.394117647058824,0.0,2019,1,16,23,2,0,130069.32,121727.08,124751.54,138358.8316666667,15154.529663420204,0,0,0,0,None,135494.68,141907.55,147539.49,153831.2,121075.19,121677.13,156552.69,113317.07,138997.2361904762
2019-01-17 00:00:00,119595.9,34526.03,41106.17,13408.24,29171.98,1383.48,14.470588235294118,74.6470588235294,7.747058823529411,0.0,2019,1,17,0,3,0,124339.49,117243.61,119962.21,138456.84375,15019.0301895558,0,0,0,0,None,130069.32,135494.68,152574.24,151822.3,116626.45,117233.47,156552.69,113317.07,138995.0557738095
2019-01-17 01:00:00,116642.17,33238.34,40588.44,12898.2,28596.22,1320.96,13.905882352941177,77.11764705882354,7.717647058823529,0.0,2019,1,17,1,3,0,119595.9,115009.02,117477.72,138524.89166666666,14911.488975827106,0,0,0,0,None,124339.49,130069.32,149752.81,147460.62,113859.33,114320.44,156552.69,113317.07,138990.08226190475
2019-01-17 02:00:00,115113.22,32603.6,40174.92,12869.2,28162.51,1302.99,13.458823529411765,78.70588235294117,7.629411764705882,0.0,2019,1,17,2,3,0,116642.17,113471.92,115760.59,138593.27916666667,14794.902642238343,0,0,0,0,None,119595.9,124339.49,141907.55,145823.12,112061.91,112444.58,156552.69,113317.07,138986.22886904763
2019-01-17 03:00:00,114854.23,32372.98,40308.97,12704.93,28181.53,1285.81,13.164705882352942,79.29411764705883,7.2176470588235295,0.0,2019,1,17,3,3,0,115113.22,113317.07,115600.58,138657.3275,14683.631184314558,0,0,0,0,None,116642.17,119595.9,135494.68,144076.36,112275.89,112030.55,156552.69,114854.23,138981.7863095238
2019-01-17 04:00:00,117062.41,33007.93,40513.5,12741.19,29508.03,1291.77,12.929411764705884,79.82352941176471,6.711764705882353,0.0,2019,1,17,4,3,0,114854.23,115598.91,118805.57,138718.30666666667,14586.426344569249,0,0,0,0,None,115113.22,116642.17,130069.32,144339.89,115578.82,115036.26,156552.69,114854.23,138971.41035714286
2019-01-17 05:00:00,125543.14,36783.32,42328.17,13426.6,31616.15,1388.91,12.647058823529411,82.6470588235294,6.311764705882353,0.0,2019,1,17,5,3,0,117062.41,124142.84,127363.32,138776.6525,14528.274168280075,0,0,0,0,None,114854.23,115113.22,124339.49,147539.49,124226.33,123605.63,156552.69,114854.23,138960.57595238095
2019-01-17 06:00:00,138417.07,42169.39,46251.24,14308.86,34057.17,1630.42,12.617647058823527,81.82352941176471,5.823529411764706,0.0,2019,1,17,6,3,0,125543.14,137240.29,140354.5,138825.685,14524.848942532592,0,0,0,0,None,117062.41,114854.23,119595.9,152574.24,136847.55,137226.78,156552.69,114854.23,138949.0436309524
2019-01-17 07:00:00,151403.48,44997.67,50711.27,15633.24,38235.71,1825.59,13.51764705882353,79.05882352941177,6.017647058823529,0.0,2019,1,17,7,3,0,138417.07,149507.24,153254.67,138904.69499999998,14590.488167771991,0,0,0,0,None,125543.14,117062.41,116642.17,149752.81,148687.79,149350.99,156552.69,114854.23,138938.02464285714
2019-01-17 08:00:00,155507.54,45080.57,53183.8,15830.2,39577.49,1835.48,16.470588235294116,67.41176470588235,6.029411764705882,0.0,2019,1,17,8,3,0,151403.48,154106.56,156716.49,138963.06916666665,14656.605449532864,0,0,0,0,None,138417.07,125543.14,115113.22,141907.55,153260.41,153727.41,156552.69,114854.23,138930.82851190478
2019-01-17 09:00:00,158594.97,45743.87,54450.78,15668.14,41019.4,1712.77,19.429411764705883,57.05882352941177,6.323529411764706,0.0235294117647058,2019,1,17,9,3,0,155507.54,156552.69,157944.34,139048.16416666663,14768.669684030676,0,0,0,0,None,151403.48,138417.07,114854.23,135494.68,155566.24,155571.86,158594.97,114854.23,138934.7013095238
2019-01-17 10:00:00,157968.57,45372.1,54610.7,15122.43,41225.21,1638.12,21.84117647058824,48.294117647058826,6.623529411764706,0.0,2019,1,17,10,3,0,158594.97,155390.74,156664.94,139155.57375,14901.470580787503,0,0,0,0,None,155507.54,151403.48,117062.41,130069.32,154310.8,154651.6,158594.97,114854.23,138942.46101190476
2019-01-17 11:00:00,156653.19,45517.79,53970.32,14712.13,40868.07,1584.87,23.54117647058824,42.1764705882353,6.858823529411764,0.0,2019,1,17,11,3,0,157968.57,153831.2,155614.09,139273.15666666665,15032.860725466531,0,0,0,0,None,158594.97,155507.54,125543.14,124339.49,151526.73,152087.39,158594.97,114854.23,138948.64613095237
2019-01-17 12:00:00,153706.98,45051.2,52257.74,14321.98,40535.84,1540.22,24.594117647058823,38.76470588235294,7.417647058823529,0.0,2019,1,17,12,3,0,156653.19,151822.3,153592.36,139351.68500000003,15106.009448355271,0,0,0,0,None,157968.57,158594.97,138417.07,119595.9,148434.86,149164.42,158594.97,114854.23,138949.32839285716
2019-01-17 13:00:00,149422.85,44148.07,50791.07,13502.3,39513.62,1467.79,25.170588235294115,37.0,8.047058823529412,0.0,2019,1,17,13,3,0,153706.98,147460.62,149555.24,139433.44458333333,15157.030367561489,0,0,0,0,None,156653.19,157968.57,151403.48,116642.17,144529.7,145069.43,158594.97,114854.23,138948.54035714283
2019-01-17 14:00:00,147644.27,43760.71,50439.67,13021.9,38975.38,1446.6,25.288235294117644,36.88235294117647,8.647058823529411,0.0,2019,1,17,14,3,0,149422.85,145823.12,148111.21,139509.32583333334,15194.921363957152,0,0,0,0,None,153706.98,156653.19,155507.54,115113.22,143703.53,141361.66,158594.97,114854.23,138945.76095238095
2019-01-17 15:00:00,147166.75,43431.51,50135.5,13151.47,38964.7,1483.57,24.95294117647059,38.41176470588236,8.405882352941177,0.0,2019,1,17,15,3,0,147644.27,144076.36,148759.44,139638.09208333332,15248.30712879696,0,0,0,0,None,149422.85,153706.98,158594.97,114854.23,142680.81,140013.15,158594.97,114854.23,138936.28065476188
2019-01-17 16:00:00,148479.8,43709.3,50493.84,13955.99,38646.44,1674.23,23.61764705882353,45.47058823529412,8.141176470588235,0.0,2019,1,17,16,3,0,147166.75,144339.89,149776.73,139810.58833333335,15327.021879601343,0,0,0,0,None,147644.27,149422.85,157968.57,117062.41,142858.1,140082.53,158594.97,114854.23,138928.56083333332
2019-01-17 17:00:00,149762.73,44020.56,49649.42,15784.24,38181.47,2127.05,21.147058823529413,52.64705882352941,9.088235294117649,0.0,2019,1,17,17,3,0,148479.8,147539.49,152143.87,139903.22333333336,15382.384117232368,0,0,0,0,None,147166.75,147644.27,156653.19,125543.14,145366.87,141611.18,158594.97,114854.23,138914.38738095236
2019-01-17 18:00:00,153623.32,47176.68,48649.93,17825.34,37688.64,2282.73,19.37058823529412,57.23529411764706,8.394117647058822,0.0,2019,1,17,18,3,0,149762.73,152574.24,156402.4,139946.935,15421.397582484522,0,0,0,0,None,148479.8,147166.75,153706.98,138417.07,149390.54,145249.75,158594.97,114854.23,138897.84523809524
2019-01-17 19:00:00,151292.37,45874.23,47703.93,17598.0,37881.68,2234.53,18.294117647058822,61.11764705882353,8.5,0.0,2019,1,17,19,3,0,153623.32,149752.81,154080.65,140011.08333333334,15467.094846448676,0,0,0,0,None,149762.73,148479.8,149422.85,151403.48,146919.09,144664.09,158594.97,114854.23,138881.24833333335
2019-01-17 20:00:00,143082.39,42452.59,45045.69,17206.84,36237.92,2139.35,17.658823529411762,63.05882352941177,7.911764705882353,0.0,2019,1,17,20,3,0,151292.37,141907.55,145161.04,140060.035,15475.214906416404,0,0,0,0,None,153623.32,149762.73,147644.27,155507.54,138961.78,137826.52,158594.97,114854.23,138868.87541666668
2019-01-17 21:00:00,136934.92,40401.24,43672.51,16121.09,34826.94,1913.15,16.541176470588233,67.82352941176471,8.141176470588235,0.0,2019,1,17,21,3,0,143082.39,135494.68,139449.91,140120.045,15459.526127333926,0,0,0,0,None,151292.37,153623.32,147166.75,158594.97,132432.29,132579.03,158594.97,114854.23,138853.90523809523
2019-01-17 22:00:00,131726.24,39287.97,42907.23,14604.59,33267.29,1659.16,15.823529411764708,70.29411764705883,6.935294117647059,0.0,2019,1,17,22,3,0,136934.92,130069.32,132125.63,140189.08333333334,15416.32999838116,0,0,0,0,None,143082.39,151292.37,148479.8,157968.57,126992.55,126224.5,158594.97,114854.23,138851.52791666667
2019-01-17 23:00:00,126086.45,36919.72,42335.85,13736.44,31540.81,1553.63,15.094117647058823,73.58823529411765,7.647058823529412,0.0,2019,1,17,23,3,0,131726.24,124339.49,126432.28,140261.87333333332,15342.186513181485,0,0,0,0,None,136934.92,143082.39,149762.73,156653.19,121727.08,121075.19,158594.97,114854.23,138849.4694047619
2019-01-18 00:00:00,121835.6,34947.25,41394.1,13498.47,30562.11,1433.67,14.805882352941175,75.17647058823529,7.605882352941177,0.0,2019,1,18,0,4,0,126086.45,119595.9,121937.38,140355.19416666668,15217.321202856658,0,0,0,0,None,131726.24,136934.92,153623.32,153706.98,117243.61,116626.45,158594.97,114854.23,138848.86357142855
2019-01-18 01:00:00,119641.24,33810.58,40847.6,13509.18,30104.32,1369.57,14.452941176470588,76.82352941176471,7.558823529411764,0.0,2019,1,18,1,4,0,121835.6,116642.17,119179.68,140480.15541666668,15025.230230667174,0,0,0,0,None,126086.45,131726.24,151292.37,149422.85,115009.02,113859.33,158594.97,114854.23,138851.61095238096
2019-01-18 02:00:00,118459.41,33298.93,40429.48,13466.6,29894.94,1369.45,13.958823529411765,78.47058823529412,7.98235294117647,0.0,2019,1,18,2,4,0,119641.24,115113.22,117833.67,140619.58,14793.342767243475,0,0,0,0,None,121835.6,126086.45,143082.39,147644.27,113471.92,112061.91,158594.97,114854.23,138855.3355952381
2019-01-18 03:00:00,117997.75,32976.9,40362.54,13335.63,29969.22,1353.45,13.705882352941176,79.11764705882354,7.964705882352941,0.0,2019,1,18,3,4,0,118459.41,114854.23,117852.34,140750.56,14567.490561472176,0,0,0,0,None,119641.24,121835.6,136934.92,147166.75,113317.07,112275.89,158594.97,117062.41,138856.20113095237
2019-01-18 04:00:00,120186.19,33620.06,40613.67,13398.6,31187.78,1366.07,13.276470588235291,80.11764705882354,7.711764705882352,0.0,2019,1,18,4,4,0,117997.75,117062.41,120571.18,140880.7175,14359.104441958118,0,0,0,0,None,118459.41,119641.24,131726.24,148479.8,115598.91,115578.82,158594.97,117997.75,138853.9095238095
2019-01-18 05:00:00,128477.61,37340.9,42238.88,14166.31,33260.61,1470.91,12.888235294117647,82.52941176470588,7.505882352941176,0.0,2019,1,18,5,4,0,120186.19,125543.14,128322.48,141002.98708333334,14234.780193001036,0,0,0,0,None,117997.75,118459.41,126086.45,149762.73,124142.84,124226.33,158594.97,117997.75,138854.8329166667
